SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE,股票名称
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,840844.32,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004001003,投资物业,14719405800.0,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004001010,预付款项,8184341.52,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004001999,非流动资产合计,14728430985.84,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004002003,应收帐款,30261135.12,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,6961968.72,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004002010,现金及等价物,271701988.08,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004002999,流动资产合计,308925091.92,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004009999,总资产,15037356077.76,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004011001,应付帐款,56609751.24,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004011003,应付税项,20803488.6,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),564884.4,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004011010,短期贷款,,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004011016,衍生金融工具-负债(流动),2754042.96,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004011999,流动负债合计,80732167.2,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004013999,净流动资产,228192924.72,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,14956623910.56,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004020001,长期贷款,5708669888.16,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004020003,递延税项负债,448079270.64,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004020013,衍生金融工具-负债,,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,262069.32,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004020999,非流动负债合计,6157011228.12,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004025999,总负债,6237743395.32,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004028999,净资产,8799612682.44,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004030001,股本,3180021.36,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004030002,储备,8796432661.08,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004030999,股东权益,8799612682.44,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004036999,总权益,8799612682.44,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,14956623910.56,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2024-12-31 00:00:00,001,12-31,004039999,总权益及总负债,15037356077.76,2024-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,837347.28,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004001003,投资物业,14193217640.0,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004001010,预付款项,5323136.28,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004001999,非流动资产合计,14199378123.56,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004002003,应收帐款,39618125.96,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004002010,现金及等价物,111026449.52,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004002999,流动资产合计,150644575.48,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004009999,总资产,14350022699.04,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004011001,应付帐款,61808735.1,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004011003,应付税项,38151862.0,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),732225.76,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004011010,短期贷款,5482907397.1,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004011016,衍生金融工具-负债(流动),,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004011999,流动负债合计,5583600219.96,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004013999,净流动资产,-5432955644.48,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,8766422479.08,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004020001,长期贷款,,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004020003,递延税项负债,426478006.64,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004020013,衍生金融工具-负债,11125662.94,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,60716.74,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004020999,非流动负债合计,437664386.32,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004025999,总负债,6021264606.28,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004028999,净资产,8328758092.76,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004030001,股本,3007744.18,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004030002,储备,8325750348.58,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004030999,股东权益,8328758092.76,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004036999,总权益,8328758092.76,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,8766422479.08,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2023-12-31 00:00:00,001,12-31,004039999,总权益及总负债,14350022699.04,2023-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,1822270.8,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004001003,投资物业,13117669950.0,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004001010,预付款项,4713785.79,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004001999,非流动资产合计,13124206006.59,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004002003,应收帐款,11632161.94,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004002010,现金及等价物,218984247.23,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004002015,衍生金融工具-资产(流动),64443177.61,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004002999,流动资产合计,295059586.78,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004009999,总资产,13419265593.37,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004011001,应付帐款,40778668.77,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004011003,应付税项,39681733.21,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),953119.09,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004011010,短期贷款,5633332220.32,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004011999,流动负债合计,5714745741.39,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004013999,净流动资产,-5419686154.61,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,7704519851.98,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004020003,递延税项负债,401024633.8,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004020013,衍生金融工具-负债,12779120.62,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,781611.25,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004020999,非流动负债合计,414585365.67,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004025999,总负债,6129331107.06,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004028999,净资产,7289934486.31,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004030001,股本,2923672.71,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004030002,储备,7287010813.6,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004030999,股东权益,7289934486.31,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004036999,总权益,7289934486.31,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,7704519851.98,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2022-12-31 00:00:00,001,12-31,004039999,总权益及总负债,13419265593.37,2022-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,1317153.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004001003,投资物业,11779163200.0,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004001010,预付款项,4095358.4,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004001999,非流动资产合计,11784575712.0,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,16087097.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,80124.8,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004002010,现金及等价物,146499203.2,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004002015,衍生金融工具-资产(流动),,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004002999,流动资产合计,162666425.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004009999,总资产,11947242137.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004011001,应付帐款,31695081.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004011003,应付税项,36293264.0,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),1347404.8,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004011010,短期贷款,267355200.0,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004011016,衍生金融工具-负债(流动),4612081.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004011999,流动负债合计,341303032.0,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004013999,净流动资产,-178636606.4,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,11605939105.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004020001,长期贷款,4879572521.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004020003,递延税项负债,333197345.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004020013,衍生金融工具-负债,16030683.2,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,33521.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004020999,非流动负债合计,5228834072.0,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004025999,总负债,5570137104.0,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004028999,净资产,6377105033.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004030001,股本,2649841.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004030002,储备,6374455192.0,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004030999,股东权益,6377105033.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004036999,总权益,6377105033.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,11605939105.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2021-12-31 00:00:00,001,12-31,004039999,总权益及总负债,11947242137.6,2021-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,2932273.76,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004001003,投资物业,12457955280.0,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004001010,预付款项,,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004001999,非流动资产合计,12460887553.76,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,13029428.84,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,34507240.0,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004002010,现金及等价物,183151805.32,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004002999,流动资产合计,230688474.16,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004009999,总资产,12691576027.92,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004011001,应付帐款,29998574.52,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004011003,应付税项,34853995.68,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),1570500.24,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004011010,短期贷款,359380280.0,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004011016,衍生金融工具-负债(流动),4216616.4,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004011999,流动负债合计,430019966.84,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004013999,净流动资产,-199331492.68,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,12261556061.08,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004016999,总资产减总负债合计,6842194019.08,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004020001,长期贷款,5013578782.24,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004020003,递延税项负债,335172188.68,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004020013,衍生金融工具-负债,69189541.12,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,1421529.96,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004020999,非流动负债合计,5419362042.0,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004025999,总负债,5849382008.84,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004028999,净资产,6842194019.08,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004030002,储备,6839479730.08,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004030997,股东权益其他项目,2714289.0,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004030999,股东权益,6842194019.08,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004036999,总权益,6842194019.08,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,12261556061.08,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2020-12-31 00:00:00,001,12-31,004039999,总权益及总负债,12691576027.92,2020-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,1238863.74,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004001003,投资物业,15676150000.0,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004001023,衍生金融工具-资产,4160898.1,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004001999,非流动资产合计,15681549761.84,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,19836152.32,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004002010,现金及等价物,67839210.96,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004002015,衍生金融工具-资产(流动),7293440.76,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004002999,流动资产合计,94968804.04,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004009999,总资产,15776518565.88,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004011001,应付帐款,50918822.54,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004011003,应付税项,48708037.5,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),480138.08,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004011010,短期贷款,315314560.0,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004011016,衍生金融工具-负债(流动),,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004011999,流动负债合计,415421558.12,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004013999,净流动资产,-320452754.08,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,15361097007.76,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004016999,总资产减总负债合计,8948651398.86,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004020001,长期贷款,6051590489.48,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004020003,递延税项负债,351463761.9,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004020013,衍生金融工具-负债,8638902.32,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,752455.2,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004020999,非流动负债合计,6412445608.9,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004025999,总负债,6827867167.02,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004028999,净资产,8948651398.86,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004030001,股本,1913386.08,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004030002,储备,8946738012.78,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004030999,股东权益,8948651398.86,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004036999,总权益,8948651398.86,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,15361097007.76,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2019-12-31 00:00:00,001,12-31,004039999,总权益及总负债,15776518565.88,2019-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2018-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,15771.6,2018-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2018-12-31 00:00:00,001,12-31,004001003,投资物业,17679087400.0,2018-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2018-12-31 00:00:00,001,12-31,004001023,衍生金融工具-资产,23589932.6,2018-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2018-12-31 00:00:00,001,12-31,004001999,非流动资产合计,17702693104.2,2018-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2018-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,66022546.2,2018-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2018-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,28038.4,2018-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2018-12-31 00:00:00,001,12-31,004002010,现金及等价物,76125132.2,2018-12-31 00:00:00,W
