SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE,股票名称
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,12775667000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004002010,现金及等价物,17093559000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004002999,流动资产合计,88306155000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004009999,总资产,166574802000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004011001,应付帐款,21381962000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004011003,应付税项,140710000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),1089847000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004011007,递延收入(流动),5052830000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,12779429000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004011009,预收款项,4307861000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004011010,短期贷款,6395002000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004011999,流动负债合计,51147641000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004013999,净流动资产,37158514000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,115427161000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004020001,长期贷款,1957470000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004020003,递延税项负债,755694000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),1648008000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004020006,递延收入(非流动),166700000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004020012,指定以公允价值记账之金融负债,114600000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004020018,应付票据(非流动),12966341000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,184073000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004020999,非流动负债合计,17792886000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004025999,总负债,68940527000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004027999,少数股东权益,-58752000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004028999,净资产,97634275000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004030001,股本,395000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004030003,股本溢价,263155201000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004030004,保留溢利(累计亏损),-159200503000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004030009,其他储备,-6262066000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004030999,股东权益,97693027000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004036999,总权益,97634275000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,115427161000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004039999,总权益及总负债,166574802000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,5376217000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004001004,无形资产,32699575000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004001009,递延税项资产,590054000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004001010,预付款项,1562037000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004001017,长期投资,200275000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004001019,其他投资,2283590000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,7166122000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004001999,非流动资产合计,49877870000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004002001,存货,275227000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004002003,应收帐款,676762000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,9591157000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004002008,短期投资,49435599000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,8760115000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004002010,现金及等价物,13396185000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004002999,流动资产合计,82135045000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004009999,总资产,132012915000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004011001,应付帐款,14261515000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004011003,应付税项,91806000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),534566000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004011007,递延收入(流动),4567171000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,7237412000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004011009,预收款项,6347506000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004011010,短期贷款,3552587000.0,2019-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2019-12-31 00:00:00,001,12-31,004011999,流动负债合计,36592563000.0,2019-12-31 00:00:00,美团-W
